2,Community Name,,Used For,Alternate Names/Spellings,Cultural Affiliations,Political Affiliations,Language(s),Treaty/Agreement/Settlement,Band #,Reserve/Settlement Name,Reserve/Settlement Location (NRCan),Source(s),Notes,Vetted by,Vetted date,,,,,,,,,,,,,,,
310,Kingsclear First Nation,,Kingsclear,"Kingsclear First Nation
Pilitck",Wolastoqiyik,Wolastoqey Tribal Council inc.,"Wolastoqey (Maliseet)
English",Peace and Friendship Treaties,11,"Kingsclear 6
The Brothers 18","14 km west of fredericton
2 small islands in Kennebecasis bay 2 miles north of st john","http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=11
http://www.kingsclear.ca/
https://www.maliseetnationconservation.ca/our-organization/
https://www.thecanadianencyclopedia.ca/en/article/peace-and-friendship-treaties",,"Nathelie Mainville
Patricia Knockwood",2019-06-14,,,,,,,,,,,,,,,
311,Kinistin,,Kinistin Saulteaux Nation,,,Saskatoon Tribal Council,,,377,,,https://www.sktc.sk.ca/member-nations/kinistin-saulteaux-nation/,,Don Johnson,05Jun2019,,,,,,,,,,,,,,,
312,Kinonjeoshtegon First Nation,,,,,Interlake Reserves Tribal Council,,Treaty 5,,,,https://www.aadnc-aandc.gc.ca/eng/1418853369350/1418854433358#chp1,Located in Treaty 2 but are signatory to Treaty 5.,,,,,,,,,,,,,,,,,
313,Kispiox,,,,,Gitxsan Treaty Society,Gitsanimx̱,,,,,http://www.kispioxband.com/,Kispiox and Skeena River Junction,Morning Star Padilla,24Aug2018,,,,,,,,,,,,,,,
314,Kitasoo / Xai'xais,,Xai'xais here even though Heiltsuk originally,,Kitasoo - Tsimshian / Xai'xais - Wakashan,"Wuikinuxv-Kitasso-Nuxalk Tribal Council, Tsimshian First Nations Treaty Society",Sgüüxs / Xai’xais,,,,,https://klemtu.com/,Klemtu,Morning Star Padilla,22Aug2018,,,,,,,,,,,,,,,
315,Kitchenuhmaykoosib Inninuwug,,"Big Trout Lake First Nation
Gichi-namegosibiwininiwag
KI
Kitchenuhmaykoosib Inninuwug First Nation",,"Anishnabek
Oji-Cree","Independent
Indepenent First Nations Alliance",Anishininimowin,Treaty 9,209,Kitchenuhmaykoosib Aaki 84,http://www4.rncan.gc.ca/search-place-names/unique/FESOI,"http://www.bigtroutlake.firstnation.ca/
http://www.firstnation.ca/kitchenuhmaykoosib-inninuwug
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=209",Used for reference from Wikipedia article.,Tim Knight,23Jan2019,,,,,,,,,,,,,,,
316,Kitigan Zibi Anishinabeg,,"Kitigan Zibi Anishinabeg (First Nation)
KZA (Kitigan Zibi Anishinabeg)",,Algonquin,Algonquin Anishinabeg Nation Tribal Council,"English
Algonquin
French.",,73,,"Indian Reserve, ""Kitigan Zibi"" http://www4.rncan.gc.ca/search-place-names/unique/EPWRD","http://kzadmin.com/Home.aspx
http://www.anishinabenation.ca/en/the-algonquin-communities/kitigan-zibi/
http://fnp-ppn.aadnc-aandc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=73
https://www.aadnc-aandc.gc.ca/Mobile/Nations/profile_kitiganzibi-eng.html",,Robin Desmeules,28May2019,,,,,,,,,,,,,,,
317,Kitsumkalum,,,,,Tsimshian First Nations Treaty Society,Sm'algyax,,,,,http://www.kitsumkalum.com/,Terrace,Morning Star Padilla,22Aug2018,,,,,,,,,,,,,,,
318,Klahoose First Nation,,Klahoose Nation,ƛohos,Coast Salish: K'omoks,Naut'sa mawt Tribal Council,"ʔay̓aǰuθəm
Éy7á7juuthem (mainland)
English",,553,"Ahpokum 9
Deep Valley 5
Klahoose 1
Quaniwsom 2
Quequa 6
Salmon Bay 3
Siakin 4
Squirrel Cove 8
Tatpo-oose 10
Tork 7","http://www4.rncan.gc.ca/search-place-names/unique/JDKDG
http://www4.rncan.gc.ca/search-place-names/unique/JDKEN
http://www4.rncan.gc.ca/search-place-names/unique/JDKER
http://www4.rncan.gc.ca/search-place-names/unique/JDKES
http://www4.rncan.gc.ca/search-place-names/unique/JDKEO
http://www4.rncan.gc.ca/search-place-names/unique/JDKET
http://www4.rncan.gc.ca/search-place-names/unique/JDKEU
http://www4.rncan.gc.ca/search-place-names/unique/JDKEQ
http://www4.rncan.gc.ca/search-place-names/unique/JDKDF
http://www4.rncan.gc.ca/search-place-names/unique/JDKEP","https://www.klahoose.org/
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=553",,"Morning Star Padilla
Tim Knight","10Aug2018
18Jun2019",,,,,,,,,,,,,,,
319,Kluane First Nation,,"Kluane Lake People
Lù’àn Män Ku Dän",,"A matriarchal moiety system; two clans, Khanjet (Crow Clan) or Ägunda (Wolf Clan); other ancestors from the Tlingit, Upper Tanana and Northern Tutchone.",Council of Yukon First Nations,"Southern Tutchone
Dań K’e","Kluane First Nation Final Agreement (October 18, 2003)
Kluane First Nation Self-Government Agreement (October 18, 2003)",503,Burwash Landing,http://www4.rncan.gc.ca/search-place-names/unique/KAAWS,"https://kfn.ca
https://www.cyfn.ca/nations/kluane-first-nation
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=503",,Tim Knight,21Mar2019,,,,,,,,,,,,,,,
320,Koocheching First Nation,,Koocheching,,"Anishnabek
Ojibway","Nishnawbe-Aski Nation
Windigo First Nations Council",,Treaty 9,n/a,non-reserve community,no NRC listing,"https://www.facebook.com/Koocheching
http://www.firstnation.ca/koocheching",,Tim Knight,23Jan2019,,,,,,,,,,,,,,,
321,Ktunaxa,,,"Kootenay, Kutenai",,,,,,,,http://www.ktunaxa.org/,Kootenay Region,Morning Star Padilla,17Aug2018,,,,,,,,,,,,,,,
322,Kugaaruk,,"Pelly Bay, Arviligjuak","ᑰᒑᕐᔪᒃ
 Kuugaarjuk",Inuit: Nattilingmiut,"Hamlet, Kitikmeot Region, NLCA",Inuktitut [?dialect},Nunavut Land Claim Agreement (NLCA),n/a,,68°31′59″N 089°49′36″W Nunavut,"ICSP Toolkit Community Profiles http://www.buildingnunavut.com/en/communityprofiles/communityprofiles.asp
GN document ""Community_Name""
Wikipedia","Inuktitut name means ""little stream"". Inuktitut name adopted 3 December 1999. Has also been referred to as ""Arviligjuaq"" i.e. the great bowhead whale habitat.",Carol Rigby,08Mar2019,,,,,,,,,,,,,,,
323,Kugluktuk,,Coppermine,"ᖁᕐᓗᖅᑑᖅ
 Qurluqtuq",Inuit,"Hamlet, Kitikmeot Region, NLCA",Inuinnaqtun,Nunavut Land Claim Agreement (NLCA),n/a,,67°49′32″N 115°05′42″W Nunavut,"ICSP Toolkit Community Profiles http://www.buildingnunavut.com/en/communityprofiles/communityprofiles.asp
GN document ""Community_Name""
Wikipedia","Inuktitut name means ""place of moving water"". Inuktitut name adopted 1 January 1996.",Carol Rigby,08Mar2019,,,,,,,,,,,,,,,
324,Kuujjuaq,,,ᑰᑦᔪᐊᖅ,Inuit,"Kativik Regional Government
Makivik Corporation","Inuktitut
English
French",James Bay/Northern Quebec,n/a,,"Nunavik, Quebec","http://www.makivik.org/kuujjuaq
http://www.krg.ca/iu/home-iu/nunavik-maps","Kujjuaq: ""great river""","Carol Rigby
(Tim Knight)",10Mar2019,,,,,,,,,,,,,,,
325,Kuujjuarapik,,,ᑰᑦᔪᐊᕌᐱᒃ,Inuit,"Kativik Regional Government
Makivik Corporation","Inuktitut
English
French",James Bay/Northern Quebec,n/a,,"Nunavik, Quebec","http://www.makivik.org/kuujjuarapik
http://www.makivik.org/our-communities
http://www.krg.ca/iu/home-iu/nunavik-maps","Kuujjuarapik: ""little great river""","Carol Rigby
(Tim Knight)",10Mar2019,,,,,,,,,,,,,,,
326,Kw’amutsun,,,Quamichan,"Coast Salish
Hul’q’umi’num Mustimuhw","Hul'qumi'num Treaty Group
Cowichan Tribes","Halq'eméylem
Hul’q’umi’num’
English",,,,,,See also Cowichan Tribes.,"Morning Star Padilla
Tim Knight","10Aug2018
19Jun2019",,,,,,,,,,,,,,,
327,Kwagu'ł,,"Kwakiutl, Kwagyewlth, Fort Rupert Band",,,,Kwak̓wala,Douglas Treaty,,,,https://www.kwakiutl.bc.ca/,"Fort Rupert, Vancouver Island",Morning Star Padilla,24Aug2018,,,,,,,,,,,,,,,
328,Kwakwaka'wakw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Kwanlin Dün First Nation,,Whitehorse Indian Band,,Tagish Kwan,,Southern Tutchone,"Kwanlin Dün First Nation Final Agreement (April 1, 2005)
Kwanlin Dün First Nation Self-Government Agreement (April 1, 2005)",500,Whitehorse,http://www4.rncan.gc.ca/search-place-names/unique/KAHFT,"http://kwanlindun.com
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=500","The headquarters of the Kwanlin Dün First Nation are located at # 35 MacIntyre, Whitehorse, in the City of Whitehorse, Yukon Territory.
Kwanlin Dun First Nation signed a Self-Government Agreement with Canada on February 19, 2005.",Tim Knight,21Mar2019,,,,,,,,,,,,,,,
330,Kwantlen First Nation,,,,Stó:lō Nation,,"Halq'eméylem
hən̓q̓əmin̓əm̓
Hul’q’umi’num’
English",,564,"Langley 2
Langley 3
Langley 4
Langley 5
McMillan Island 6
Pekw'Xe:yles (Peckquaylis)
Whonnock 1","http://www4.rncan.gc.ca/search-place-names/unique/JDJLI
http://www4.rncan.gc.ca/search-place-names/unique/JDJFK
http://www4.rncan.gc.ca/search-place-names/unique/JDJFI
http://www4.rncan.gc.ca/search-place-names/unique/JDJFM
http://www4.rncan.gc.ca/search-place-names/unique/JDJFJ
no NRCan listing
http://www4.rncan.gc.ca/search-place-names/unique/JDJFH","https://www.kwantlenfn.ca/
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=564",,"Morning Star Padilla
Tim Knight","15Aug2018
21Jun2019",,,,,,,,,,,,,,,
331,Kwaw-kwaw-a-pilt First Nation,,Kwaw-kwaw-apilt,"Kwaw-Kwaw-Apiet
Quoquapol",Stó:lō Nation,Stó:lō Tribal Council,"Halq'eméylem
hən̓q̓əmin̓əm̓
Hul’q’umi’num’
English",,580,"Grass 15
Kwawkwawapilt 6
Pekw'Xe:yles (Peckquaylis)
Skumalasph16","http://www4.rncan.gc.ca/search-place-names/unique/JDJPH
http://www4.rncan.gc.ca/search-place-names/unique/JDKDE
no NRCan listing
http://www4.rncan.gc.ca/search-place-names/unique/JDJPM","https://bcafn.ca/community/kwaw-kwaw-a-pilt-first-nation/
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=580",,"Morning Star Padilla
Tim Knight","15Aug2018
21Jun2019",,,,,,,,,,,,,,,
332,Kwiakah,,,,Liqwiltokw,"Kwakiutl District Council, Nanwakolas Council",Kwak'wala/Lik’wala,,,,,http://www.kwiakah.com/,"Vancouver Island, Discovery Islands",Morning Star Padilla,24Aug2018,,,,,,,,,,,,,,,
333,Kwikwasut'inuxw Ha̱'xwa-mis,,Kwicksutaineuk / Ah-Kwa-Mish,,,Musgamagw Dzawada’enuxw Tribal Council,Kwak̓wala,,,,,http://www.khfn.ca/,"Gilford Island, Vancouver Island",Morning Star Padilla,24Aug2018,,,,,,,,,,,,,,,
334,Kwikwetlem First Nation,,Coquitlam First Nation,,Coast Salish,"British Columbia Assembly of First Nations
Union of British Columbia Indian Chiefs","Halq'eméylem hən̓q̓əmin̓əm̓
English",,560,"Coquitlam 1
Coquitlam 2","http://www4.rncan.gc.ca/search-place-names/unique/JDKAH
http://www4.rncan.gc.ca/search-place-names/unique/JDKAI","http://www.kwikwetlem.com/
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=560",,"Morning Star Padilla
Tim Knight","10Aug2018
19Jun2019",,,,,,,,,,,,,,,
335,L’uml’umuluts,,,Clemclemaluts,"Coast Salish
Hul’q’umi’num Mustimuhw","Hul'qumi'num Treaty Group
Cowichan Tribes","Halq'eméylem
Hul’q’umi’num’
English",,,,,,See also Cowichan Tribes.,"Morning Star Padilla
Tim Knight","10Aug2018
19Jun2019",,,,,,,,,,,,,,,
336,Lac Des Mille Lacs First Nation,,Lac Des Mille Lacs,,"Anishnabek
Ojibway","Grand Council of Treaty 3
Bimose Tribal Council","Ojibwemowin
English",Treaty 3,189,"Lac des Mille Lacs 22A1
Lac des Mille Lacs 22A2","http://www4.rncan.gc.ca/search-place-names/unique/FESZA
http://www4.rncan.gc.ca/search-place-names/unique/FKAVU","http://lacdesmillelacsfirstnation.ca
http://www.firstnation.ca/lac-des-milles-lac
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=189",,Tim Knight,23Jan2019,,,,,,,,,,,,,,,
337,Lac La Croix First Nation,,Lac La Croix,,"Anishnabek
Ojibway
Saulteaux","Grand Council of Treaty 3
Pwi-Di-Goo-Zing-Ne-Yaa-Zhing Advisory Services","Ojibwemowin
English",Treaty 3,127,Neguaguon Lake 25D,http://www4.rncan.gc.ca/search-place-names/unique/FESZY,"http://www.firstnation.ca/lac-la-croix
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=127",,Tim Knight,23Jan2019,,,,,,,,,,,,,,,
338,Lac La Ronge,,Lac La Ronge First Nation,,,Prince Albert Grand Council,,Treaty 6,353,,,https://www.pagc.sk.ca/first-nations/lac-la-ronge/,,Don Johnson,05Jun2019,,,,,,,,,,,,,,,
339,Lac Seul First Nation,,Lac Seul,,"Anishnabek
Oji-Cree","Greand Council of Treaty 3
Indepenent First Nations Alliance","Ojibwemowin
English",Treaty 3,205,Lac Seul 28,http://www4.rncan.gc.ca/search-place-names/unique/FESZB,"http://lacseul.firstnation.ca
http://www.firstnation.ca/lac-seul
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=205",,Tim Knight,23Jan2019,,,,,,,,,,,,,,,
340,Lake Babine Nation,,,,,,Nedut’en,,,,,http://www.lakebabine.com/,Burns Lake,Morning Star Padilla,22Aug2018,,,,,,,,,,,,,,,
341,Lake Manitoba First Nation,,,,,Interlake Reserves Tribal Council,,,,,,,,,,,,,,,,,,,,,,,,
342,Lake St. Martin First Nation,,,,,,,Treaty 2,275,The Narrows 49 ; The Narrows 49A,,https://en.wikipedia.org/wiki/Lake_St._Martin_First_Nation,,,,,,,,,,,,,,,,,,
343,"Lakehead, Nipigon, Michipicoten Harvesting Areas",,,Northern Lake Superior Métis Community,Métis,Métis Nation of Ontario,,,,,,,,,,,,,,,,,,,,,,,,
344,Ławitʼsis,,Tlowitsis (People),,,Nanwakolas Council,Kwak̓wala,,,,,https://www.tlowitsisnation.ca/,Northern Vancouver Island,Morning Star Padilla,24Aug2018,,,,,,,,,,,,,,,
345,Lax Kw'alaams (People),,Port Simpson,,,,Sm'algyax,,,,,http://laxkwalaams.ca/,Lax Kw'alaams,Morning Star Padilla,22Aug2018,,,,,,,,,,,,,,,
346,Laxgalts’ap,,,,,Nisga’a Lisims Government,Nisga'a,,,,,http://www.laxgaltsap.ca/,Laxgalts’ap,Morning Star Padilla,24Aug2018,,,,,,,,,,,,,,,
347,Lean Man,,Mosquito--Grizzly Bear's Head--Lean Man First Nations,,,Battlefords Agency Tribal Chiefs Inc.,,"Treaty 6
Treaty 4",343,,,"https://batc.ca/member_first_nations/mosquito.html
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=343",,Don Johnson,05Jun2019,,,,,,,,,,,,,,,
348,Lekwungen Nation,,"Songhees Nation
Songish Nation",,,"Te'mexw Treaty Association
Naut'sa Mawt Tribal Council.","Senćoŧen
Lkwungen
English",Douglas Treaty,656,"Chatham Islands 4
Discovery Island 3
Halkett Island 2
New Songhees 1A","http://www4.rncan.gc.ca/search-place-names/unique/JDKMT
http://www4.rncan.gc.ca/search-place-names/unique/JDLGZ
http://www4.rncan.gc.ca/search-place-names/unique/JDIOD
http://www4.rncan.gc.ca/search-place-names/unique/JDKMS","https://www.songheesnation.ca/
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=656",,"Morning Star Padilla
Tim Knight","15Aug2018
20Jun2019",,,,,,,,,,,,,,,
349,Lennox Island First Nation,,,,Mi'kmaq,Mi'kmaq Confederacy of PEI Inc.,"Mi'kmaw, English",Peace and Friendship Treaties,2,"Lennox Island 1
Lennox Island no.6
Lennox Island reseve no 5",24 KM north of summerside,"http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=2
http://lennoxisland.com/
https://www.thecanadianencyclopedia.ca/en/article/peace-and-friendship-treaties",,Patricia Knockwood,2019-06-14,,,,,,,,,,,,,,,
350,Leq'a:mel First Nation,,,Lakahahmen First Nation,Stó:lō Nation,Stó:lō Xwexwilmexw Treaty Association,"Halq'eméylem
English",,579,"Aylechootlook 5
Holachten 8
Lackaway 2
Lakahahmen 11
Lakway Cemetery 3
Papekwatchin 4
Pekw'Xe:yles (Peckquaylis)
Skweahm 10
Sumas Cemetery 12
Yaalstrick 1
Zaitscullachan 9","http://www4.rncan.gc.ca/search-place-names/unique/JDIYH
http://www4.rncan.gc.ca/search-place-names/unique/JDKCZ
http://www4.rncan.gc.ca/search-place-names/unique/JDKDC
http://www4.rncan.gc.ca/search-place-names/unique/JDKCW
http://www4.rncan.gc.ca/search-place-names/unique/JDKDB
http://www4.rncan.gc.ca/search-place-names/unique/JDKDA
no NRCan listing
http://www4.rncan.gc.ca/search-place-names/unique/JDKCX
http://www4.rncan.gc.ca/search-place-names/unique/JDKCV
http://www4.rncan.gc.ca/search-place-names/unique/JDKDD
http://www4.rncan.gc.ca/search-place-names/unique/JDKCY","https://leqamel.ca/
http://sxta.bc.ca/sxta-communities/leqamel/
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=579","""The level place where people meet.""
Community website not available using archived version at Internat Archive: https://web.archive.org/web/20190131003126/http://leqamel.ca/.","Morning Star Padilla
Tim Knight","15Aug2018
20Jun2019",,,,,,,,,,,,,,,
351,Lheidli T'enneh,,Fort George Band,,,,Dakelh,,,,,http://www.lheidli.ca/,Prince George,Morning Star Padilla,22Aug2018,,,,,,,,,,,,,,,
352,Lhoosk’uz Dené,,Kluskus,,,"Carrier Chilcotin Tribal Council, Southern Dakelh Nation Alliance",Dakelh,,,,,http://lhooskuz.com/,"Kluskus Lake, Quesnel",Morning Star Padilla,22Aug2018,,,,,,,,,,,,,,,
353,Lhtako Dené,,Red Bluff,,,"Carrier Chilcotin Tribal Council, Southern Dakelh Nation Alliance",Dakelh,,,,,https://www.facebook.com/Lhtako-Dene-Nation-185530244989486/,Quesnel,Morning Star Padilla,22Aug2018,,,,,,,,,,,,,,,
354,Liard First Nation,,Liard River First Nation,,"Kaska (two matrilineal moieties known as the Raven (crow) Clan and Wolf Clan).
Naatitu a gotena",Kaska Dena Council,"Kaska
Athapaskan",,502,Watson Lake,http://www4.rncan.gc.ca/search-place-names/unique/KAHDJ,"https://www.liardfirstnation.ca
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=502","One of the five Kaska communities (two in Yukon and three in British Columbia).
Used for reference from Wikipedia article.",Tim Knight,21Mar2019,,,,,,,,,,,,,,,
355,Líl̓wat,,Mt. Currie,,,"St'át'imc Government Services, 
 Lower Stl'atl'imx Tribal Council
 St'át'imc Chiefs Council",Ucwalmícwts,,,,,https://lilwat.ca/,Mt. Currie,Morning Star Padilla,17Aug2018,,,,,,,,,,,,,,,
356,Listuguj Mi'gmaq Government,,"Listuguj First Nation
LMG (Listuguj Mi'gmaq Government)
Listuguj Mi'gmaq First Nation
Listukuj Míkmaq First Nation",,Mi’gmaq,Mi'gmawei Mawiomi Secretariat,"Mi’gmaq
English
French",Peace and Friendship Treaties,51,Listuguj,"Listuguj, Quebec","http://listuguj.ca/
https://www.migmawei.ca/about-us/
http://fnp-ppn.aadnc-aandc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=51
https://www.aadnc-aandc.gc.ca/Mobile/Nations/profile_listuguj-eng.html",Existing LC: http://id.loc.gov/authorities/names/no2015151561,Robin Desmeules,3June2019,,,,,,,,,,,,,,,
357,Little Black Bear,,Little Black Bear's Band of Cree and Assiniboine Nations,,,File Hills Qu'Appelle Tribal Council Inc.,,Treaty 4,379,,,http://fhqtc.com/little-black-bear/,,Don Johnson,05Jun2019,,,,,,,,,,,,,,,
358,Little Black River First Nation,,Makadewaagamijiwanong,Black River First Nation,Ojibwe,,,,260,Black River 9,,http://www.black-river.ca/,,,,,,,,,,,,,,,,,,
359,Little Grand Rapids First Nation,,,,Saulteaux/Ojibwa,Southeast Resource Development Council,Ojibwe,Treaty 5,270,Little Grand Rapids 14,,"https://www.serdc.mb.ca/communities/little-grand-rapids
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=270",,,,,,,,,,,,,,,,,,
360,Little Pine,,Little Pine First Nation,,,Northwest Professional Services Corp.,,Treaty 6,340,,,http://www.littlepine.ca/,,Don Johnson,05Jun2019,,,,,,,,,,,,,,,
361,Little Red River Cree Nation,,,,"Woodland Cree
Cree",,"Nêhîyawêwin/ Nehiyawewin (Woodland Cree)
English",Treaty 8,447,"Fox Lake 162
Garden Creek Indian Settlement
John D'Or Prairie 215","http://www4.rncan.gc.ca/search-place-names/unique/IAUCJ
no NRCan listing
http://www4.rncan.gc.ca/search-place-names/unique/IAUCK","https://lrrcn.ab.ca/
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=447",,Sharon Farnel,May. 2019,,,,,,,,,,,,,,,
362,Little Salmon Carmacks First Nation,,"Carmacks First Nation
Little Salmon First Nation
Little Salmon/Carmacks First Nation",,Uses Clan Moieties of the Wolf and Crow and they are a Matriarchal people.,"Council of Yukon First Nations
Northern Tutchone Tribal Council",Northern Tutchone,"Little Salmon/Carmacks First Nation Final Agreement (July 21, 1997)
Little Salmon/Carmacks First Nation Self-Government Agreement (July 21, 1997)",492,Carmacks,http://www4.rncan.gc.ca/search-place-names/unique/KABBU,"http://www.lscfn.ca
https://www.cyfn.ca/nations/little-salmon-carmacks-first-nation
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=492",,Tim Knight,21Mar2019,,,,,,,,,,,,,,,
363,Little Saskatchewan First Nation,,,,Ojibwe,Interlake Reserves Tribal Council,,Treaty 2,274,Little Saskatchewan 48; 48B,,http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=274,,,,,,,,,,,,,,,,,,
364,Little Shuswap Lake,,,"Skwlax, Squilax, Quaaout",,,Secwepemctsín,,,,,http://www.lslib.com/,Chase,Morning Star Padilla,16Aug2018,,,,,,,,,,,,,,,
365,Llenlleney'ten,,High Bar,,,,Secwepemctsín,,,,,http://www.highbarfirstnation.com/,Fraser Canyon - Cariboo,Morning Star Padilla,16Aug2018,,,,,,,,,,,,,,,
366,Long Lake #58 First Nation,,Long Lake No.58 First Nation,,"Anishnabek
Ojibway","Nishnawbe-Aski Nation
Matawa First Nations","Ojibwemowin
English",Treaty 9,184,Long Lake 58,http://www4.rncan.gc.ca/search-place-names/unique/FESZL,"https://www.longlake58fn.ca
http://www.firstnation.ca/long-lake-58
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=184","""... our First Nation has never signed a treaty with the Crown.""",Tim Knight,23Jan2019,,,,,,,,,,,,,,,
367,Long Plain First Nation,,,,"Ojibway
Dakota",Dakota Ojibway Tribal Council,"Ojibway
Dakota",Treaty 1,287,"Long Plain 6
Long Plain Madison 1","http://www4.rncan.gc.ca/search-place-names/unique/GBPGJ
http://www4.rncan.gc.ca/search-place-names/unique/GBTDK","https://www.lpband.ca/
http://fnp-ppn.aandc-aadnc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=287",,Tim Knight,16Jun2016,,,,,,,,,,,,,,,
368,Long Point First Nation Anishnabe Aki,,"Long Point First Nation
Long Point First Nation (Winneway)",,Algonquin,Algonquin Anishinabeg Nation Tribal Council,"Algonquin
English
French",unceded Anishnabe Aki territory.,67,,"Winnaway, Quebec","http://longpointfirstnation.com/
http://www.anishinabenation.ca/en/the-algonquin-communities/long-point-first-nation-winneway/
http://fnp-ppn.aadnc-aandc.gc.ca/fnp/Main/Search/FNMain.aspx?BAND_NUMBER=67
https://www.aadnc-aandc.gc.ca/Mobile/Nations/profile_winnewaylongpoint-eng.html",existing authority: http://id.loc.gov/authorities/names/no2015151298,Robin Desmeules,28May2019,,,,,,,,,,,,,,,
